normalTime ,criticalTime ,miscTime ,totTime  ,borderSize ,Intersect Border - Length: 72.769553 ,Find Concave Points ,Visibility Graph Init ,A* Search ,Insert Vertical Key Point
         0 ,    0.305442 ,       0 ,0.305442 ,  73.0416  ,                            0.070436 ,           0.000488 ,             0.000287 , 0.233724 ,                 0.000507
         0 ,    0.13192  ,       0 ,0.13192  ,  49.6274  ,                            0.056553 ,           0.000401 ,             0.000276 , 0.0745   ,                 0.00019
         0 ,    0.117406 ,       0 ,0.117406 ,  35.3848  ,                            0.042968 ,           0.000375 ,             0.00028  , 0.073493 ,                 0.00029
         0 ,    0.120473 ,       0 ,0.120473 ,  37.799   ,                            0.046442 ,           0.00059  ,             0.000506 , 0.072692 ,                 0.000243
         0 ,    0.390436 ,       0 ,0.390436 ,  88.3553  ,                            0.079501 ,           0.000653 ,             0.000618 , 0.30917  ,                 0.000494
         0 ,    0.467575 ,       0 ,0.467575 ,  47.2132  ,                            0.044033 ,           0.00053  ,             0.000493 , 0.421971 ,                 0.000548
         0 ,    0.392805 ,       0 ,0.392805 ,  65.3553  ,                            0.0634   ,           0.000606 ,             0.000454 , 0.327864 ,                 0.000481
         0 ,    0.315366 ,       0 ,0.315366 ,  65.1127  ,                            0.066962 ,           0.000534 ,             0.000462 , 0.247107 ,                 0.000301
         0 ,    0.146474 ,       0 ,0.146474 ,  53.5563  ,                            0.067246 ,           0.000516 ,             0.000344 , 0.078171 ,                 0.000197
         0 ,    0.132902 ,       0 ,0.132902 ,  42.5563  ,                            0.058843 ,           0.000419 ,             0.000398 , 0.073003 ,                 0.000239
         0 ,    0.542362 ,       0 ,0.542362 ,  59.0122  ,                            0.062773 ,           0.000631 ,             0.000505 , 0.477892 ,                 0.000561
         0 ,    0.265932 ,       0 ,0.265932 ,  65.2843  ,                            0.067266 ,           0.000549 ,             0.000313 , 0.197253 ,                 0.000551
         0 ,    0.354615 ,       0 ,0.354615 ,  61.9411  ,                            0.068003 ,           0.000508 ,             0.000534 , 0.28522  ,                 0.00035
         0 ,    0.155353 ,       0 ,0.155353 ,  69.799   ,                            0.068003 ,           0.000506 ,             0.000288 , 0.086344 ,                 0.000212
         0 ,    1.06237  ,       0 ,1.06237  ,  84.4975  ,                            0.084901 ,           0.00079  ,             0.000629 , 0.975393 ,                 0.000661
         0 ,    1.40523  ,       0 ,1.40523  ,  88.9117  ,                            0.076536 ,           0.000757 ,             0.000533 , 1.32649  ,                 0.000914
         0 ,    0.278468 ,       0 ,0.278468 ,  41.3848  ,                            0.043366 ,           0.000495 ,             0.000329 , 0.23398  ,                 0.000298
         0 ,    0.863155 ,       0 ,0.863155 ,  79.7401  ,                            0.069005 ,           0.000674 ,             0.000502 , 0.792355 ,                 0.000619
         0 ,    0.213006 ,       0 ,0.213006 ,  53.3848  ,                            0.057839 ,           0.000446 ,             0.000357 , 0.153962 ,                 0.000402
         0 ,    0.247169 ,       0 ,0.247169 ,  54.1127  ,                            0.087584 ,           0.000635 ,             0.000678 , 0.157804 ,                 0.000468
         0 ,    0.322555 ,       0 ,0.322555 ,  72.2132  ,                            0.07362  ,           0.000526 ,             0.000347 , 0.247639 ,                 0.000423
         0 ,    0.381306 ,       0 ,0.381306 ,  77.4975  ,                            0.073976 ,           0.000534 ,             0.000331 , 0.306057 ,                 0.000408
         0 ,    0.12184  ,       0 ,0.12184  ,  37.3848  ,                            0.049344 ,           0.000384 ,             0.000292 , 0.071583 ,                 0.000237
         0 ,    0.093848 ,       0 ,0.093848 ,  32.799   ,                            0.044522 ,           0.000337 ,             0.000244 , 0.048491 ,                 0.000254
         0 ,    0.253594 ,       0 ,0.253594 ,  48.6985  ,                            0.054841 ,           0.00053  ,             0.000265 , 0.197641 ,                 0.000317
         0 ,    0.247795 ,       0 ,0.247795 ,  78.3553  ,                            0.059371 ,           0.000638 ,             0.000461 , 0.187099 ,                 0.000226
         0 ,    0.127739 ,       0 ,0.127739 ,  52.3848  ,                            0.063007 ,           0.000314 ,             0.000235 , 0.063792 ,                 0.000391
         0 ,    0.135392 ,       0 ,0.135392 ,  48.5563  ,                            0.056324 ,           0.00039  ,             0.000275 , 0.078183 ,                 0.00022
         0 ,    0.727234 ,       0 ,0.727234 ,  78.598   ,                            0.071931 ,           0.000688 ,             0.000404 , 0.653748 ,                 0.000463
         0 ,    0.133399 ,       0 ,0.133399 ,  50.9706  ,                            0.062815 ,           0.000481 ,             0.00035  , 0.069542 ,                 0.000211
         0 ,    0.102023 ,       0 ,0.102023 ,  35.5563  ,                            0.047946 ,           0.000345 ,             0.000287 , 0.053245 ,                 0.0002
         0 ,    2.30036  ,       0 ,2.30036  , 119.054   ,                            0.10444  ,           0.000813 ,             0.000479 , 2.19336  ,                 0.001263
         0 ,    0.204788 ,       0 ,0.204788 ,  38.1421  ,                            0.06331  ,           0.000519 ,             0.000512 , 0.140093 ,                 0.000354
         0 ,    0.244398 ,       0 ,0.244398 ,  77.598   ,                            0.070106 ,           0.00057  ,             0.000512 , 0.172983 ,                 0.000227
         0 ,    0.70056  ,       0 ,0.70056  ,  63.6985  ,                            0.056096 ,           0.000594 ,             0.00052  , 0.642825 ,                 0.000525
         0 ,    0.255391 ,       0 ,0.255391 ,  78.1838  ,                            0.084953 ,           0.000788 ,             0.000598 , 0.168845 ,                 0.000207
         0 ,    0.107506 ,       0 ,0.107506 ,  48.1421  ,                            0.057019 ,           0.000357 ,             0.000356 , 0.049519 ,                 0.000255
         0 ,    0.314191 ,       0 ,0.314191 ,  62.6274  ,                            0.06671  ,           0.000507 ,             0.000395 , 0.246057 ,                 0.000522
         0 ,    0.693145 ,       0 ,0.693145 ,  89.3259  ,                            0.081761 ,           0.000721 ,             0.000566 , 0.609571 ,                 0.000526
         0 ,    0.137312 ,       0 ,0.137312 ,  42.6274  ,                            0.053308 ,           0.000446 ,             0.000284 , 0.083074 ,                 0.0002
         0 ,    0.535766 ,       0 ,0.535766 ,  62.3848  ,                            0.098486 ,           0.000872 ,             0.000492 , 0.435464 ,                 0.000452
         0 ,    1.05353  ,       0 ,1.05353  ,  80.3553  ,                            0.090593 ,           0.000829 ,             0.000513 , 0.960852 ,                 0.000742
         0 ,    0.316745 ,       0 ,0.316745 ,  43.8701  ,                            0.052925 ,           0.000475 ,             0.000277 , 0.262565 ,                 0.000503
         0 ,    0.10794  ,       0 ,0.10794  ,  39.8995  ,                            0.064997 ,           0.000283 ,             0.000291 , 0.042144 ,                 0.000225
         0 ,    0.074092 ,       0 ,0.074092 ,  34.5563  ,                            0.036373 ,           0.000282 ,             0.00025  , 0.036969 ,                 0.000218
         0 ,    0.247284 ,       0 ,0.247284 ,  58.8701  ,                            0.067138 ,           0.000757 ,             0.000664 , 0.178365 ,                 0.00036
         0 ,    0.157953 ,       0 ,0.157953 ,  48.4558  ,                            0.05578  ,           0.000532 ,             0.00058  , 0.100736 ,                 0.000325
         0 ,    1.2152   ,       0 ,1.2152   ,  85.2548  ,                            0.074994 ,           0.000636 ,             0.000572 , 1.13831  ,                 0.000681
         0 ,    0.399344 ,       0 ,0.399344 ,  64.1838  ,                            0.066183 ,           0.000565 ,             0.000432 , 0.331738 ,                 0.000426
         0 ,    0.174571 ,       0 ,0.174571 ,  51.1127  ,                            0.067741 ,           0.000615 ,             0.000361 , 0.10557  ,                 0.000284
         0 ,    0.34245  ,       0 ,0.34245  ,  68.3848  ,                            0.072573 ,           0.000605 ,             0.000336 , 0.268288 ,                 0.000648
         0 ,    0.150399 ,       0 ,0.150399 ,  41.9706  ,                            0.04721  ,           0.000482 ,             0.00044  , 0.101965 ,                 0.000302
         0 ,    0.67381  ,       0 ,0.67381  ,  73.598   ,                            0.064584 ,           0.000781 ,             0.000773 , 0.607088 ,                 0.000584
         0 ,    0.26653  ,       0 ,0.26653  ,  71.4558  ,                            0.068042 ,           0.000592 ,             0.00055  , 0.196829 ,                 0.000517
         0 ,    0.246562 ,       0 ,0.246562 ,  84.7696  ,                            0.074284 ,           0.00066  ,             0.000552 , 0.170846 ,                 0.00022
         0 ,    0.392353 ,       0 ,0.392353 ,  75.6985  ,                            0.067545 ,           0.000527 ,             0.000434 , 0.323416 ,                 0.000431
         0 ,    4.94206  ,       0 ,4.94206  , 127.196   ,                            0.107582 ,           0.001111 ,             0.000644 , 4.83168  ,                 0.001045
         0 ,    0.477019 ,       0 ,0.477019 ,  67.4558  ,                            0.08741  ,           0.000644 ,             0.000502 , 0.388045 ,                 0.000418
         0 ,    0.228792 ,       0 ,0.228792 ,  42.4558  ,                            0.053736 ,           0.000451 ,             0.00033  , 0.17386  ,                 0.000415
         0 ,    1.14937  ,       0 ,1.14937  ,  87.2548  ,                            0.080777 ,           0.000776 ,             0.000552 , 1.06642  ,                 0.000843
         0 ,    0.307853 ,       0 ,0.307853 ,  69.3553  ,                            0.067385 ,           0.000522 ,             0.000366 , 0.239056 ,                 0.000524
         0 ,    0.135738 ,       0 ,0.135738 ,  52.1421  ,                            0.066603 ,           0.000341 ,             0.000309 , 0.068258 ,                 0.000227
         0 ,    0.165605 ,       0 ,0.165605 ,  43.6274  ,                            0.04642  ,           0.000464 ,             0.00056  , 0.11785  ,                 0.000311
         0 ,    1.02093  ,       0 ,1.02093  ,  98.2548  ,                            0.096611 ,           0.000679 ,             0.000487 , 0.922665 ,                 0.00049
         0 ,    0.150437 ,       0 ,0.150437 ,  57.1127  ,                            0.05994  ,           0.0005   ,             0.000288 , 0.08947  ,                 0.000239
         0 ,    0.150137 ,       0 ,0.150137 ,  40.9706  ,                            0.059215 ,           0.000492 ,             0.000272 , 0.089932 ,                 0.000226
         0 ,    0.396826 ,       0 ,0.396826 ,  80.2843  ,                            0.072942 ,           0.000577 ,             0.000433 , 0.322462 ,                 0.000412
         0 ,    0.191162 ,       0 ,0.191162 ,  50.2843  ,                            0.053707 ,           0.000617 ,             0.000421 , 0.136082 ,                 0.000335
         0 ,    0.119519 ,       0 ,0.119519 ,  52.5563  ,                            0.059092 ,           0.000366 ,             0.00034  , 0.059483 ,                 0.000238
         0 ,    1.08575  ,       0 ,1.08575  ,  77.5269  ,                            0.078295 ,           0.000676 ,             0.000594 , 1.00565  ,                 0.000533
         0 ,    0.10326  ,       0 ,0.10326  ,  38.7279  ,                            0.042242 ,           0.000367 ,             0.000396 , 0.060016 ,                 0.000239
         0 ,    0.17214  ,       0 ,0.17214  ,  60.8701  ,                            0.05676  ,           0.00059  ,             0.000472 , 0.114028 ,                 0.00029
         0 ,    0.136572 ,       0 ,0.136572 ,  42.1127  ,                            0.055536 ,           0.00051  ,             0.00036  , 0.079835 ,                 0.000331
         0 ,    0.092949 ,       0 ,0.092949 ,  16.2426  ,                            0.032106 ,           0.000132 ,             0.000267 , 0.060142 ,                 0.000302
         0 ,    0.554221 ,       0 ,0.554221 ,  78.4264  ,                            0.077917 ,           0.000651 ,             0.000406 , 0.474625 ,                 0.000622
         0 ,    0.617689 ,       0 ,0.617689 , 106.184   ,                            0.096056 ,           0.000667 ,             0.000448 , 0.520154 ,                 0.000364
         0 ,    0.096913 ,       0 ,0.096913 ,  31.799   ,                            0.036899 ,           0.000433 ,             0.00032  , 0.059048 ,                 0.000213
         0 ,    0.233432 ,       0 ,0.233432 ,  70.6985  ,                            0.060104 ,           0.000573 ,             0.000476 , 0.172057 ,                 0.000222
         0 ,    0.709053 ,       0 ,0.709053 ,  81.1127  ,                            0.091756 ,           0.000702 ,             0.000661 , 0.615499 ,                 0.000435
         0 ,    0.131322 ,       0 ,0.131322 ,  51.2132  ,                            0.057037 ,           0.000657 ,             0.000364 , 0.072918 ,                 0.000346
         0 ,    0.311269 ,       0 ,0.311269 ,  63.1127  ,                            0.062252 ,           0.000506 ,             0.000511 , 0.247635 ,                 0.000365
         0 ,    0.386668 ,       0 ,0.386668 ,  54.2843  ,                            0.056944 ,           0.000549 ,             0.000293 , 0.328462 ,                 0.00042
         0 ,    0.132948 ,       0 ,0.132948 ,  38.799   ,                            0.060846 ,           0.000427 ,             0.000345 , 0.071102 ,                 0.000228
         0 ,    0.180424 ,       0 ,0.180424 ,  61.5563  ,                            0.063738 ,           0.000436 ,             0.000301 , 0.11561  ,                 0.000339
         0 ,    0.094451 ,       0 ,0.094451 ,  35.8995  ,                            0.041819 ,           0.000331 ,             0.000257 , 0.051802 ,                 0.000242
         0 ,    0.199041 ,       0 ,0.199041 ,  39.1421  ,                            0.065572 ,           0.000423 ,             0.000343 , 0.132341 ,                 0.000362
         0 ,    0.259514 ,       0 ,0.259514 ,  77.1838  ,                            0.070874 ,           0.000558 ,             0.00053  , 0.1873   ,                 0.000252
         0 ,    0.156961 ,       0 ,0.156961 ,  40.799   ,                            0.061433 ,           0.000601 ,             0.000561 , 0.094004 ,                 0.000362
         0 ,    0.19597  ,       0 ,0.19597  ,  66.2132  ,                            0.060751 ,           0.000474 ,             0.000317 , 0.134043 ,                 0.000385
         0 ,    0.091568 ,       0 ,0.091568 ,  32.0711  ,                            0.048593 ,           0.000284 ,             0.000233 , 0.042225 ,                 0.000233
         0 ,    0.17937  ,       0 ,0.17937  ,  62.799   ,                            0.067693 ,           0.000476 ,             0.000318 , 0.110683 ,                 0.0002
         0 ,    3.47152  ,       0 ,3.47152  ,  91.8406  ,                            0.082737 ,           0.000796 ,             0.000516 , 3.38695  ,                 0.000522
         0 ,    0.257216 ,       0 ,0.257216 ,  56.6985  ,                            0.070999 ,           0.000564 ,             0.00035  , 0.184888 ,                 0.000415
         0 ,    0.308985 ,       0 ,0.308985 ,  63.3553  ,                            0.072376 ,           0.000528 ,             0.000461 , 0.235112 ,                 0.000508
         0 ,    0.133251 ,       0 ,0.133251 ,  44.7279  ,                            0.055957 ,           0.000455 ,             0.000303 , 0.076306 ,                 0.00023
         0 ,    0.236801 ,       0 ,0.236801 ,  44.0416  ,                            0.044767 ,           0.000543 ,             0.000372 , 0.190723 ,                 0.000396
         0 ,    0.112268 ,       0 ,0.112268 ,  41.5563  ,                            0.053115 ,           0.000365 ,             0.000284 , 0.05826  ,                 0.000244
         0 ,    0.38173  ,       0 ,0.38173  ,  70.3553  ,                            0.08911  ,           0.001015 ,             0.000833 , 0.290306 ,                 0.000466
         0 ,    1.79778  ,       0 ,1.79778  , 120.953   ,                            0.094943 ,           0.000716 ,             0.000486 , 1.7007   ,                 0.000939
         0 ,    0.976879 ,       0 ,0.976879 ,  75.9411  ,                            0.07134  ,           0.000644 ,             0.000515 , 0.904049 ,                 0.000331
         0 ,    0.152649 ,       0 ,0.152649 ,  37.3848  ,                            0.04899  ,           0.000417 ,             0.000442 , 0.10248  ,                 0.00032
         0 ,    0.146995 ,       0 ,0.146995 ,  57.9411  ,                            0.057392 ,           0.000484 ,             0.000276 , 0.088647 ,                 0.000196
         0 ,    0.154059 ,       0 ,0.154059 ,  51.4558  ,                            0.048909 ,           0.000462 ,             0.000297 , 0.104166 ,                 0.000225
         0 ,    0.216301 ,       0 ,0.216301 ,  70.6985  ,                            0.073134 ,           0.000556 ,             0.000545 , 0.141569 ,                 0.000497
         0 ,    0.289843 ,       0 ,0.289843 ,  74.7696  ,                            0.071949 ,           0.000649 ,             0.000305 , 0.216388 ,                 0.000552
         0 ,    0.271123 ,       0 ,0.271123 ,  67.6985  ,                            0.060428 ,           0.000429 ,             0.000401 , 0.209391 ,                 0.000474
         0 ,    0.079322 ,       0 ,0.079322 ,   4.24264 ,                            0.02523  ,           0.000178 ,             0.000261 , 0.053316 ,                 0.000337
         0 ,    0.098883 ,       0 ,0.098883 ,  25.1421  ,                            0.042166 ,           0.000278 ,             0.000277 , 0.055918 ,                 0.000244
         0 ,    0.722516 ,       0 ,0.722516 ,  73.0122  ,                            0.087204 ,           0.000716 ,             0.000765 , 0.633211 ,                 0.00062
         0 ,    0.161661 ,       0 ,0.161661 ,  62.9411  ,                            0.071172 ,           0.000439 ,             0.000343 , 0.089512 ,                 0.000195
         0 ,    0.910779 ,       0 ,0.910779 , 104.569   ,                            0.089687 ,           0.000705 ,             0.000539 , 0.819303 ,                 0.000545
         0 ,    0.140677 ,       0 ,0.140677 ,  60.2843  ,                            0.054649 ,           0.00054  ,             0.000317 , 0.0849   ,                 0.000271
         0 ,    0.100141 ,       0 ,0.100141 ,  29.1421  ,                            0.043762 ,           0.000297 ,             0.000321 , 0.055493 ,                 0.000268
         0 ,    0.284037 ,       0 ,0.284037 ,  60.6274  ,                            0.054333 ,           0.000593 ,             0.00029  , 0.228439 ,                 0.000382
         0 ,    0.136728 ,       0 ,0.136728 ,  48.799   ,                            0.056076 ,           0.000412 ,             0.000362 , 0.079624 ,                 0.000254
         0 ,    0.131415 ,       0 ,0.131415 ,  56.5269  ,                            0.044423 ,           0.000442 ,             0.000509 , 0.085724 ,                 0.000317
         0 ,    0.095542 ,       0 ,0.095542 ,  34.1421  ,                            0.041092 ,           0.00025  ,             0.000296 , 0.053705 ,                 0.000199
         0 ,    0.294272 ,       0 ,0.294272 ,  77.6985  ,                            0.070128 ,           0.000452 ,             0.000349 , 0.222927 ,                 0.000416
         0 ,    0.181432 ,       0 ,0.181432 ,  56.2843  ,                            0.064725 ,           0.000527 ,             0.000337 , 0.1156   ,                 0.000243
         0 ,    0.108088 ,       0 ,0.108088 ,  33.5563  ,                            0.046561 ,           0.000348 ,             0.000273 , 0.060678 ,                 0.000228
         0 ,    0.466624 ,       0 ,0.466624 ,  79.2548  ,                            0.076208 ,           0.000526 ,             0.00029  , 0.389131 ,                 0.000469
         0 ,    0.293266 ,       0 ,0.293266 ,  73.2132  ,                            0.074358 ,           0.000591 ,             0.000402 , 0.217437 ,                 0.000478
         0 ,    0.245903 ,       0 ,0.245903 ,  79.7401  ,                            0.069432 ,           0.00048  ,             0.000329 , 0.175103 ,                 0.000559
         0 ,    0.31323  ,       0 ,0.31323  ,  57.3848  ,                            0.046772 ,           0.000447 ,             0.000319 , 0.265194 ,                 0.000498
         0 ,    0.124514 ,       0 ,0.124514 ,  38.5563  ,                            0.052959 ,           0.000348 ,             0.00034  , 0.070469 ,                 0.000398
         0 ,    0.219293 ,       0 ,0.219293 ,  75.5685  ,                            0.06237  ,           0.000454 ,             0.000387 , 0.155617 ,                 0.000465
         0 ,    0.36301  ,       0 ,0.36301  ,  75.5269  ,                            0.074165 ,           0.0006   ,             0.000449 , 0.287418 ,                 0.000378
         0 ,    0.179605 ,       0 ,0.179605 ,  62.0416  ,                            0.052844 ,           0.000568 ,             0.000571 , 0.125355 ,                 0.000267
         0 ,    0.058839 ,       0 ,0.058839 ,  21.0711  ,                            0.027772 ,           0.000149 ,             0.000324 , 0.03035  ,                 0.000244
         0 ,    0.101188 ,       0 ,0.101188 ,  53.9411  ,                            0.053086 ,           0.00024  ,             0.000278 , 0.047342 ,                 0.000242
         0 ,    0.841229 ,       0 ,0.841229 ,  91.3553  ,                            0.070436 ,           0.000702 ,             0.000407 , 0.76924  ,                 0.000444
         0 ,    0.151492 ,       0 ,0.151492 ,  40.6274  ,                            0.036673 ,           0.000455 ,             0.00051  , 0.113518 ,                 0.000336
         0 ,    2.71299  ,       0 ,2.71299  ,  98.8112  ,                            0.083358 ,           0.000808 ,             0.000536 , 2.62773  ,                 0.00056
         0 ,    0.225094 ,       0 ,0.225094 ,  63.6274  ,                            0.072999 ,           0.000594 ,             0.000511 , 0.150761 ,                 0.000229
         0 ,    1.02238  ,       0 ,1.02238  ,  75.598   ,                            0.077019 ,           0.000807 ,             0.000539 , 0.943118 ,                 0.000895
         0 ,    0.561533 ,       0 ,0.561533 ,  71.5269  ,                            0.067474 ,           0.000624 ,             0.000825 , 0.491968 ,                 0.000642
         0 ,    0.27953  ,       0 ,0.27953  ,  48.5269  ,                            0.048244 ,           0.000539 ,             0.000313 , 0.230108 ,                 0.000326
         0 ,    3.38234  ,       0 ,3.38234  , 126.74    ,                            0.105784 ,           0.000856 ,             0.000601 , 3.27459  ,                 0.00051
         0 ,    0.135546 ,       0 ,0.135546 ,  43.4558  ,                            0.046856 ,           0.000609 ,             0.000606 , 0.087268 ,                 0.000207
         0 ,    0.167135 ,       0 ,0.167135 ,  64.2132  ,                            0.056738 ,           0.000542 ,             0.000333 , 0.109263 ,                 0.000259
         0 ,    0.291906 ,       0 ,0.291906 ,  57.8701  ,                            0.056753 ,           0.000459 ,             0.000354 , 0.233927 ,                 0.000413
         0 ,    1.21202  ,       0 ,1.21202  ,  84.669   ,                            0.079028 ,           0.000828 ,             0.00051  , 1.13118  ,                 0.000476
         0 ,    0.127772 ,       0 ,0.127772 ,  49.3137  ,                            0.05642  ,           0.000391 ,             0.000256 , 0.070482 ,                 0.000223
         0 ,    0.325204 ,       0 ,0.325204 , 111.213   ,                            0.121771 ,           0.000493 ,             0.000354 , 0.20213  ,                 0.000456
         0 ,    0.167532 ,       0 ,0.167532 ,  39.9706  ,                            0.057735 ,           0.000496 ,             0.000331 , 0.1087   ,                 0.00027
         0 ,    0.171648 ,       0 ,0.171648 ,  68.0833  ,                            0.07548  ,           0.000562 ,             0.000353 , 0.094841 ,                 0.000412
         0 ,    0.128576 ,       0 ,0.128576 ,  42.9706  ,                            0.05567  ,           0.000432 ,             0.00032  , 0.071903 ,                 0.000251
         0 ,    0.651195 ,       0 ,0.651195 ,  81.4264  ,                            0.084164 ,           0.000791 ,             0.000621 , 0.565161 ,                 0.000458
         0 ,    0.431099 ,       0 ,0.431099 ,  71.1838  ,                            0.063488 ,           0.000497 ,             0.000495 , 0.36628  ,                 0.000339
         0 ,    0.106319 ,       0 ,0.106319 ,  34.3848  ,                            0.048785 ,           0.000381 ,             0.000252 , 0.056682 ,                 0.000219
         0 ,    0.467363 ,       0 ,0.467363 ,  64.3553  ,                            0.066481 ,           0.000541 ,             0.000318 , 0.39941  ,                 0.000613
         0 ,    0.124493 ,       0 ,0.124493 ,  43.3848  ,                            0.059133 ,           0.000441 ,             0.000425 , 0.06394  ,                 0.000554
         0 ,    0.131775 ,       0 ,0.131775 ,  50.8701  ,                            0.062181 ,           0.000446 ,             0.000278 , 0.068629 ,                 0.000241
         0 ,    0.218879 ,       0 ,0.218879 ,  72.1127  ,                            0.071981 ,           0.000666 ,             0.000429 , 0.145575 ,                 0.000228
         0 ,    0.174572 ,       0 ,0.174572 ,  40.2132  ,                            0.047517 ,           0.00052  ,             0.000261 , 0.125933 ,                 0.000341
         0 ,    0.197996 ,       0 ,0.197996 ,  57.1127  ,                            0.057617 ,           0.000474 ,             0.000281 , 0.139212 ,                 0.000412
         0 ,    0.172555 ,       0 ,0.172555 ,  57.3848  ,                            0.061348 ,           0.000587 ,             0.000344 , 0.110025 ,                 0.000251
         0 ,    0.191206 ,       0 ,0.191206 ,  85.5563  ,                            0.067708 ,           0.000461 ,             0.000288 , 0.122442 ,                 0.000307
         0 ,    0.276169 ,       0 ,0.276169 ,  64.0416  ,                            0.049271 ,           0.000586 ,             0.000474 , 0.225506 ,                 0.000332
         0 ,    0.47477  ,       0 ,0.47477  ,  74.7696  ,                            0.074418 ,           0.000853 ,             0.000703 , 0.398232 ,                 0.000564
         0 ,    0.101    ,       0 ,0.101    ,  36.5563  ,                            0.046975 ,           0.00026  ,             0.000302 , 0.05322  ,                 0.000243
         0 ,    0.308671 ,       0 ,0.308671 ,  51.6274  ,                            0.059156 ,           0.000539 ,             0.000326 , 0.248158 ,                 0.000492
         0 ,    0.213027 ,       0 ,0.213027 ,  38.2132  ,                            0.052776 ,           0.000441 ,             0.000379 , 0.15904  ,                 0.000391
         0 ,    0.722985 ,       0 ,0.722985 ,  84.5269  ,                            0.080623 ,           0.00062  ,             0.000479 , 0.640888 ,                 0.000375
         0 ,    0.755702 ,       0 ,0.755702 ,  89.4975  ,                            0.081679 ,           0.000703 ,             0.000491 , 0.672377 ,                 0.000452
         0 ,    0.153885 ,       0 ,0.153885 ,  35.799   ,                            0.054688 ,           0.000553 ,             0.000427 , 0.097398 ,                 0.000819
         0 ,    0.339752 ,       0 ,0.339752 ,  75.2843  ,                            0.086077 ,           0.000626 ,             0.000345 , 0.252261 ,                 0.000443
         0 ,    0.17671  ,       0 ,0.17671  ,  67.3137  ,                            0.062163 ,           0.000461 ,             0.000295 , 0.113393 ,                 0.000398
         0 ,    0.759946 ,       0 ,0.759946 ,  73.1127  ,                            0.069839 ,           0.00062  ,             0.000434 , 0.688538 ,                 0.000515
         0 ,    0.759973 ,       0 ,0.759973 ,  64.5269  ,                            0.072761 ,           0.00079  ,             0.000519 , 0.68464  ,                 0.001263
         0 ,    0.125126 ,       0 ,0.125126 ,  33.5563  ,                            0.046371 ,           0.000481 ,             0.000792 , 0.077201 ,                 0.000281
         0 ,    0.137701 ,       0 ,0.137701 ,  42.0416  ,                            0.045389 ,           0.000531 ,             0.000374 , 0.091143 ,                 0.000264
         0 ,    0.230626 ,       0 ,0.230626 ,  64.0122  ,                            0.072816 ,           0.000528 ,             0.000332 , 0.156579 ,                 0.000371
         0 ,    0.150439 ,       0 ,0.150439 ,  46.9706  ,                            0.056969 ,           0.000526 ,             0.000332 , 0.092307 ,                 0.000305
         0 ,    0.207623 ,       0 ,0.207623 ,  44.3848  ,                            0.061312 ,           0.000528 ,             0.000351 , 0.1451   ,                 0.000332
         0 ,    0.694219 ,       0 ,0.694219 ,  89.397   ,                            0.081455 ,           0.000792 ,             0.000489 , 0.611045 ,                 0.000438
         0 ,    0.12809  ,       0 ,0.12809  ,  38.3848  ,                            0.05887  ,           0.000376 ,             0.00032  , 0.068282 ,                 0.000242
         0 ,    0.292069 ,       0 ,0.292069 ,  69.1127  ,                            0.078457 ,           0.000569 ,             0.000707 , 0.211922 ,                 0.000414
         0 ,    1.96353  ,       0 ,1.96353  ,  90.5685  ,                            0.078776 ,           0.000878 ,             0.000536 , 1.88268  ,                 0.000657
         0 ,    0.093055 ,       0 ,0.093055 ,  36.8995  ,                            0.038564 ,           0.000325 ,             0.000265 , 0.053663 ,                 0.000238
         0 ,    0.104266 ,       0 ,0.104266 ,  59.3137  ,                            0.050093 ,           0.000339 ,             0.000316 , 0.053187 ,                 0.000331
         0 ,    0.49682  ,       0 ,0.49682  ,  56.8701  ,                            0.043359 ,           0.000621 ,             0.000471 , 0.451956 ,                 0.000413
         0 ,    0.165459 ,       0 ,0.165459 ,  47.0416  ,                            0.069887 ,           0.000539 ,             0.000325 , 0.094274 ,                 0.000434
         0 ,    0.407806 ,       0 ,0.407806 ,  62.7696  ,                            0.072444 ,           0.000575 ,             0.000387 , 0.333855 ,                 0.000545
         0 ,    1.26701  ,       0 ,1.26701  ,  75.3553  ,                            0.088424 ,           0.00081  ,             0.000638 , 1.17649  ,                 0.000646
         0 ,    0.114469 ,       0 ,0.114469 ,  40.3848  ,                            0.049067 ,           0.000328 ,             0.000275 , 0.064596 ,                 0.000203
         0 ,    0.141012 ,       0 ,0.141012 ,  65.4264  ,                            0.060857 ,           0.000444 ,             0.000318 , 0.079136 ,                 0.000257
         0 ,    0.146269 ,       0 ,0.146269 ,  37.799   ,                            0.062767 ,           0.000438 ,             0.000324 , 0.082433 ,                 0.000307
         0 ,    0.952812 ,       0 ,0.952812 ,  83.9828  ,                            0.055065 ,           0.000735 ,             0.000644 , 0.895866 ,                 0.000502
         0 ,    0.122672 ,       0 ,0.122672 ,  43.3848  ,                            0.051902 ,           0.000421 ,             0.000315 , 0.069792 ,                 0.000242
         0 ,    0.124519 ,       0 ,0.124519 ,  38.1421  ,                            0.063032 ,           0.000397 ,             0.000354 , 0.060441 ,                 0.000295
         0 ,    0.129244 ,       0 ,0.129244 ,  40.3848  ,                            0.045798 ,           0.000409 ,             0.000291 , 0.08252  ,                 0.000226
         0 ,    0.579936 ,       0 ,0.579936 ,  83.6985  ,                            0.087523 ,           0.000642 ,             0.000577 , 0.490452 ,                 0.000742
