time     ,t    ,pose_x ,pose_y ,pose_z   ,pose_roll ,pose_pitch ,pose_yaw ,foot0_x ,foot0_y   ,foot0_z     ,foot1_x ,foot1_y   ,foot1_z     ,foot2_x  ,foot2_y   ,foot2_z     ,foot3_x ,foot3_y   ,foot3_z     ,foot4_x ,foot4_y   ,foot4_z     ,foot5_x  ,foot5_y  ,foot5_z     ,cfg0_x      ,cfg0_y      ,cfg0_z      ,cfg1_x     ,cfg1_y      ,cfg1_z     ,cfg2_x    ,cfg2_y      ,cfg2_z      ,cfg3_x     ,cfg3_y       ,cfg3_z      ,cfg4_x      ,cfg4_y      ,cfg4_z      ,cfg5_x      ,cfg5_y      ,cfg5_z      ,cfg0_dx      ,cfg0_dy      ,cfg0_dz     ,cfg1_dx      ,cfg1_dy      ,cfg1_dz      ,cfg2_dx      ,cfg2_dy      ,cfg2_dz     ,cfg3_dx      ,cfg3_dy      ,cfg3_dz      ,cfg4_dx      ,cfg4_dy      ,cfg4_dz      ,cfg5_dx      ,cfg5_dy      ,cfg5_dz     ,foot0_sdf   ,foot1_sdf    ,foot2_sdf    ,foot3_sdf    ,foot4_sdf    ,foot5_sdf    ,support0 ,support1 ,support2 ,support3 ,support4 ,support5
 2.10675 ,0.4  , 1.14  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.17115 ,-0.30623  ,0.0919015   ,0.875    ,-0.275    ,0           ,1.48726 ,0.287836  ,0.119582    ,1.275   ,0.325     ,0           ,0.775939 ,0.243817 ,0.0921882   ,0.378011    ,1.40694     ,1.20209     ,-0.13665   ,0.552764    ,0.300943   ,0.451035  ,1.50675     ,1.11318     ,-0.0301671 ,-0.381605    ,0.0868041   ,0.394618    ,1.42235     ,1.1791      ,-0.0637057  ,0.504965    ,0.308369    ,nan          ,nan          ,nan         ,0.0571549    ,-0.0322949   ,-0.0192651   ,nan          ,nan          ,nan         ,0.0424997    ,-0.042076    ,-0.00705504  ,nan          ,nan          ,nan          ,0.0554832    ,-0.0220225   ,-0.0359993  ,0           ,0.0919016    ,0            ,0.0270496    ,0            ,0.0921882    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.14699 ,0.45 , 1.145 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.18895 ,-0.303551 ,0.0931666   ,0.875    ,-0.275    ,0           ,1.51349 ,0.285735  ,0.122612    ,1.275   ,0.325     ,0           ,0.793648 ,0.241606 ,0.0943618   ,0.357691    ,1.41194     ,1.19391     ,-0.0588778 ,0.518482    ,0.28476    ,0.427256  ,1.50957     ,1.11191     ,0.072057   ,-0.461482    ,0.0722467   ,0.37366     ,1.42853     ,1.17144     ,0.0133308   ,0.484263    ,0.268786    ,nan          ,nan          ,nan         ,0.0590459    ,-0.019023    ,-0.00496486  ,nan          ,nan          ,nan         ,0.0435069    ,-0.0254306   ,-0.00555832  ,nan          ,nan          ,nan          ,0.0574281    ,-0.00842868  ,-0.0220383  ,0           ,0.0931666    ,0            ,0.034373     ,0            ,0.0943618    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.1868  ,0.5  , 1.15  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.20686 ,-0.302066 ,0.093216    ,0.875    ,-0.275    ,0           ,1.53949 ,0.278953  ,0.123888    ,1.275   ,0.325     ,0           ,0.811147 ,0.240857 ,0.0954284   ,0.336959    ,1.41712     ,1.18621     ,0.0206261  ,0.501898    ,0.287649   ,0.403117  ,1.51199     ,1.11085     ,0.174916   ,-0.505175    ,0.0608462   ,0.35224     ,1.4349      ,1.16426     ,0.0922284   ,0.481849    ,0.248536    ,nan          ,nan          ,nan         ,0.0597467    ,-0.00580774  ,0.00927814   ,nan          ,nan          ,nan         ,0.0429792    ,-0.012154    ,-0.00388394  ,nan          ,nan          ,nan          ,0.0582157    ,0.00482891   ,-0.00761672 ,0           ,0.093216     ,0            ,0.028095     ,0            ,0.0954284    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.22646 ,0.55 , 1.155 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.22505 ,-0.30183  ,0.0921747   ,0.875    ,-0.275    ,0           ,1.5639  ,0.269269  ,0.124183    ,1.275   ,0.325     ,0           ,0.828684 ,0.241649 ,0.0953615   ,0.315815    ,1.42246     ,1.17896     ,0.100247   ,0.50302     ,0.30944    ,0.378641  ,1.514       ,1.10999     ,0.274591   ,-0.522586    ,0.0546513   ,0.330361    ,1.44143     ,1.15754     ,0.171402    ,0.497358    ,0.248146    ,nan          ,nan          ,nan         ,0.0592026    ,0.00754242   ,0.0232568    ,nan          ,nan          ,nan         ,0.0408224    ,-0.00326295  ,-0.00116761  ,nan          ,nan          ,nan          ,0.0578255    ,0.0179637    ,0.00703845  ,0           ,0.0921747    ,0            ,0.0160987    ,0            ,0.0953616    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.26648 ,0.6  , 1.16  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.24368 ,-0.302724 ,0.0900658   ,0.875    ,-0.275    ,0           ,1.24368 ,-0.302724 ,0.0900658   ,1.275   ,0.325     ,0           ,0.846494 ,0.243847 ,0.0940402   ,0.294263    ,1.42793     ,1.17216     ,0.178272   ,0.522203    ,0.349592   ,0.353855  ,1.51557     ,1.10933     ,0.367221   ,-0.524115    ,0.0561326   ,0.308023    ,1.44809     ,1.15127     ,0.249224    ,0.53085     ,0.267695    ,nan          ,nan          ,nan         ,0.0573575    ,0.021224     ,0.0367586    ,nan          ,nan          ,nan         ,0.0370363    ,0.00124269   ,0.00259068   ,nan          ,nan          ,nan          ,0.0562325    ,0.0312303    ,0.0216564   ,0           ,0.0900658    ,0            ,0.0900658    ,0            ,0.0940403    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.30655 ,0.65 , 1.165 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.2628  ,-0.304566 ,0.0867847   ,0.875    ,-0.275    ,0           ,1.6061  ,0.249619  ,0.125704    ,1.275   ,0.325     ,0           ,0.864727 ,0.247212 ,0.0912467   ,0.272311    ,1.43349     ,1.16579     ,0.252962   ,0.559891    ,0.407469   ,0.328786  ,1.5167      ,1.10886     ,0.448942   ,-0.520159    ,0.0677607   ,0.285233    ,1.45484     ,1.14544     ,0.324058    ,0.582504    ,0.307131    ,nan          ,nan          ,nan         ,0.0542114    ,0.035237     ,0.0497838    ,nan          ,nan          ,nan         ,0.0316211    ,0.00136289   ,0.00739093   ,nan          ,nan          ,nan          ,0.0534367    ,0.0446295    ,0.0362367   ,0           ,0.0867848    ,0            ,0.0200173    ,0            ,0.0912467    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.34676 ,0.7  , 1.17  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.28229 ,-0.307165 ,0.0820929   ,0.875    ,-0.275    ,0           ,1.62446 ,0.243895  ,0.12894     ,1.275   ,0.325     ,0           ,0.883388 ,0.251461 ,0.0866685   ,0.249963    ,1.43912     ,1.15985     ,0.322578   ,0.616526    ,0.482432   ,0.303465  ,1.51738     ,1.10859     ,0.515899   ,-0.521034    ,0.0920049   ,0.261997    ,1.46164     ,1.14003     ,0.394264    ,0.652501    ,0.366402    ,nan          ,nan          ,nan         ,0.0497644    ,0.0495815    ,0.0623323    ,nan          ,nan          ,nan         ,0.024616     ,-0.00245097  ,0.0132251    ,nan          ,nan          ,nan          ,0.0494382    ,0.058161     ,0.0507793   ,0           ,0.082093     ,0            ,0.0232534    ,0            ,0.0866685    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.38678 ,0.75 , 1.175 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.30184 ,-0.310333 ,0.0756275   ,0.875    ,-0.275    ,0           ,1.30184 ,-0.310333 ,0.0756275   ,1.275   ,0.325     ,0           ,0.902288 ,0.256281 ,0.0799157   ,0.227229    ,1.44478     ,1.15431     ,0.385383   ,0.692551    ,0.573846   ,0.277923  ,1.51761     ,1.10849     ,0.565256   ,-0.525332    ,0.131125    ,0.238323    ,1.46847     ,1.13503     ,0.458203    ,0.74102     ,0.445459    ,nan          ,nan          ,nan         ,0.0440172    ,0.0642578    ,0.0744043    ,nan          ,nan          ,nan         ,0.0169774    ,0.000783904  ,0.0198972    ,nan          ,nan          ,nan          ,0.0442369    ,0.0718252    ,0.065284    ,0           ,0.0756275    ,0            ,0.0756275    ,0            ,0.0799157    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.42672 ,0.8  , 1.18  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.32093 ,-0.313886 ,0.0669228   ,0.875    ,-0.275    ,0           ,1.65641 ,0.244671  ,0.141335    ,1.275   ,0.325     ,0           ,0.920993 ,0.261336 ,0.0705522   ,0.204121    ,1.45044     ,1.14918     ,0.439728   ,0.788446    ,0.681106   ,0.252194  ,1.51738     ,1.10859     ,0.596235   ,-0.508027    ,0.18696     ,0.214221    ,1.47528     ,1.13042     ,0.514235    ,0.848286    ,0.544217    ,nan          ,nan          ,nan         ,0.0371577    ,0.0793436    ,0.0860678    ,nan          ,nan          ,nan         ,0.00911507   ,0.0157707    ,0.0273232    ,nan          ,nan          ,nan          ,0.0378247    ,0.0857095    ,0.0796869   ,0           ,0.0669228    ,0            ,0.0344281    ,0            ,0.0705522    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.46693 ,0.85 , 1.185 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.33887 ,-0.317579 ,0.0554471   ,0.875    ,-0.275    ,0           ,1.66856 ,0.249967  ,0.14643     ,1.275   ,0.325     ,0           ,0.938767 ,0.266236 ,0.0581453   ,0.18065     ,1.45607     ,1.14442     ,0.484257   ,0.904813    ,0.803712   ,0.226311  ,1.5167      ,1.10886     ,0.608305   ,-0.441253    ,0.261297    ,0.189705    ,1.48205     ,1.12619     ,0.560702    ,0.974664    ,0.662491    ,nan          ,nan          ,nan         ,0.0293262    ,0.0948971    ,0.0973735    ,nan          ,nan          ,nan         ,0.00102891   ,0.0425095    ,0.0355033    ,nan          ,nan          ,nan          ,0.0301948    ,0.0998859    ,0.0939353   ,0           ,0.0554471    ,0            ,0.0403213    ,0            ,0.0581453    ,       1 ,       0 ,       1 ,       0 ,       1 ,       0
 2.50666 ,0.9  , 1.19  ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.35468 ,-0.321068 ,0.0406818   ,0.875    ,-0.275    ,0           ,1.67712 ,0.258339  ,0.145987    ,1.275   ,0.325     ,0           ,0.954582 ,0.270545 ,0.0423312   ,0.156831    ,1.46164     ,1.14003     ,0.517672   ,1.04228     ,0.941187   ,0.200311  ,1.51557     ,1.10933     ,0.600937   ,-0.297145    ,0.355925    ,0.164791    ,1.48872     ,1.12232     ,0.595946    ,1.12055     ,0.800069    ,nan          ,nan          ,nan         ,0.0205229    ,0.110918     ,0.108321     ,nan          ,nan          ,nan         ,-0.00728107  ,0.0810001    ,0.0444374    ,nan          ,nan          ,nan          ,0.0213472    ,0.114354     ,0.108029    ,0           ,0.0406818    ,0            ,0.0404399    ,0            ,0.0423312    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 2.54658 ,0.95 , 1.195 ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.275    ,0           ,1.36719 ,-0.323821 ,0.0222355   ,0.875    ,-0.275    ,0           ,1.68057 ,0.268634  ,0.134515    ,1.275   ,0.325     ,0           ,0.967145 ,0.273719 ,0.0229147   ,0.132681    ,1.46711     ,1.13599     ,0.538674   ,1.20146     ,1.09305    ,0.174228  ,1.514       ,1.10999     ,0.573599   ,-0.0478347   ,0.47263     ,0.139495    ,1.49527     ,1.11879     ,0.618308    ,1.28635     ,0.95674     ,nan          ,nan          ,nan         ,0.0107477    ,0.127407     ,0.118911     ,nan          ,nan          ,nan         ,-0.0158149   ,0.131243     ,0.0541255    ,nan          ,nan          ,nan          ,0.0112821    ,0.129115     ,0.121969    ,0           ,0.0222355    ,0            ,0.0291938    ,0            ,0.0229147    ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 2.60125 ,0    , 1.2   ,     0 ,0.24     ,-0        ,         0 ,-0       ,1.575   ,-0.274998 ,1.60237e-06 ,1.375   ,-0.325    ,0           ,0.874998 ,-0.274999 ,1.69689e-06 ,1.675   ,0.275     ,0.105686    ,1.275   ,0.324998  ,1.67391e-06 ,0.975    ,0.275    ,0           ,0.108218    ,1.47245     ,1.1323      ,0.545964   ,1.38299     ,1.25883    ,0.148098  ,1.51199     ,1.11085     ,0.525761   ,0.334542     ,0.613202    ,0.113838    ,1.50165     ,1.11559     ,0.62613     ,1.47245     ,1.1323      ,-7.0988e-07  ,-0.144168    ,-0.135754   ,nan          ,nan          ,nan          ,7.57848e-07  ,-0.142253    ,-0.137165   ,nan          ,nan          ,nan          ,-7.45454e-07 ,-0.142813    ,-0.136845    ,nan          ,nan          ,nan         ,1.60237e-06 ,0            ,1.69689e-06  ,-0.0017449   ,1.67391e-06  ,0            ,       1 ,       1 ,       1 ,       1 ,       1 ,       1
 2.62658 ,0.05 , 1.205 ,     0 ,0.240881 ,-0        ,         0 ,-0       ,1.58056 ,-0.27495  ,0.00917547  ,1.375   ,-0.325    ,0           ,0.880416 ,-0.27345  ,0.0209899   ,1.675   ,0.275     ,0.105686    ,1.28031 ,0.323267  ,0.0203883   ,0.975    ,0.275    ,0           ,0.11099     ,1.40447     ,1.07038     ,0.528589   ,1.39378     ,1.25334    ,0.151521  ,1.35161     ,0.956236    ,0.508704   ,0.333749     ,0.5977      ,0.116454    ,1.34531     ,0.965917    ,0.605832    ,1.48466     ,1.13558     ,0.0109067    ,-0.127796    ,-0.112107   ,nan          ,nan          ,nan          ,0.00563506   ,-0.126375    ,-0.121796   ,nan          ,nan          ,nan          ,0.00444466   ,-0.12691     ,-0.121344    ,nan          ,nan          ,nan         ,0.00917547  ,0            ,0.0209899    ,-0.0017449   ,0.0203883    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.66707 ,0.1  , 1.21  ,     0 ,0.241761 ,-0        ,         0 ,-0       ,1.58717 ,-0.274901 ,0.0169765   ,1.375   ,-0.325    ,0           ,0.886648 ,-0.26959  ,0.0390279   ,1.675   ,0.275     ,0.105686    ,1.28621 ,0.318876  ,0.0378963   ,0.975    ,0.275    ,0           ,0.118942    ,1.34461     ,1.01999     ,0.510785   ,1.40496     ,1.24846    ,0.161324  ,1.21007     ,0.819878    ,0.491253   ,0.333844     ,0.582901    ,0.123987    ,1.20723     ,0.834131    ,0.585062    ,1.49663     ,1.1392      ,0.0207225    ,-0.111673    ,-0.0896359  ,nan          ,nan          ,nan          ,0.0106843    ,-0.110698    ,-0.106591   ,nan          ,nan          ,nan          ,0.00847998   ,-0.111311    ,-0.105995    ,nan          ,nan          ,nan         ,0.0169765   ,0            ,0.0390279    ,-0.0017449   ,0.0378963    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.70657 ,0.15 , 1.215 ,     0 ,0.242642 ,-0        ,         0 ,-0       ,1.59476 ,-0.274959 ,0.0234833   ,1.375   ,-0.325    ,0           ,0.89361  ,-0.264467 ,0.0540708   ,1.675   ,0.275     ,0.105686    ,1.29265 ,0.312897  ,0.0524981   ,0.975    ,0.275    ,0           ,0.13153     ,1.29276     ,0.980548    ,0.492546   ,1.4165      ,1.24419    ,0.176808  ,1.08713     ,0.701581    ,0.473401   ,0.334861     ,0.568827    ,0.135961    ,1.08706     ,0.720055    ,0.563828    ,1.50833     ,1.14313     ,0.0294466    ,-0.0957977   ,-0.0683408  ,nan          ,nan          ,nan          ,0.0151484    ,-0.0952205   ,-0.0915502  ,nan          ,nan          ,nan          ,0.0121052    ,-0.0960164   ,-0.0907976   ,nan          ,nan          ,nan         ,0.0234833   ,0            ,0.0540708    ,-0.0017449   ,0.0524981    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.7467  ,0.2  , 1.22  ,     0 ,0.243523 ,-0        ,         0 ,-0       ,1.60324 ,-0.275189 ,0.0287892   ,1.375   ,-0.325    ,0           ,0.901204 ,-0.258936 ,0.0662752   ,1.675   ,0.275     ,0.105686    ,1.29957 ,0.306218  ,0.0643479   ,0.975    ,0.275    ,0           ,0.148207    ,1.24877     ,0.951456    ,0.473865   ,1.42837     ,1.24051    ,0.197273  ,0.98256     ,0.601148    ,0.455145   ,0.336833     ,0.555505    ,0.1519      ,0.984447    ,0.623512    ,0.542136    ,1.51973     ,1.14737     ,0.037079     ,-0.0801709   ,-0.0482218  ,nan          ,nan          ,nan          ,0.0190273    ,-0.0799431   ,-0.0766734  ,nan          ,nan          ,nan          ,0.0153203    ,-0.0810257   ,-0.0757526   ,nan          ,nan          ,nan         ,0.0331528   ,0            ,0.0662752    ,-0.0017449   ,0.0643479    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.78707 ,0.25 , 1.225 ,     0 ,0.244404 ,-0        ,         0 ,-0       ,1.61253 ,-0.275624 ,0.0329926   ,1.375   ,-0.325    ,0           ,0.909352 ,-0.253651 ,0.0759076   ,1.675   ,0.275     ,0.105686    ,1.3069  ,0.299537  ,0.073698    ,0.975    ,0.275    ,0           ,0.168427    ,1.21254     ,0.93213     ,0.454736   ,1.44056     ,1.23741    ,0.222021  ,0.896112    ,0.518383    ,0.436481   ,0.339791     ,0.542959    ,0.17133     ,0.899041    ,0.544325    ,0.519997    ,1.5308      ,1.1519      ,0.0436198    ,-0.0647923   ,-0.0292788  ,nan          ,nan          ,nan          ,0.0223212    ,-0.0648659   ,-0.0619606  ,nan          ,nan          ,nan          ,0.0181254    ,-0.0663393   ,-0.0608597   ,nan          ,nan          ,nan         ,0.0324613   ,0            ,0.0759076    ,-0.0017449   ,0.073698     ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.82677 ,0.3  , 1.23  ,     0 ,0.245284 ,-0        ,         0 ,-0       ,1.62258 ,-0.276259 ,0.0361897   ,1.375   ,-0.325    ,0           ,0.918015 ,-0.249087 ,0.0832736   ,1.675   ,0.275     ,0.105686    ,1.31462 ,0.293385  ,0.080836    ,0.975    ,0.275    ,0           ,0.191645    ,1.18394     ,0.921981    ,0.435154   ,1.45302     ,1.23489    ,0.250353  ,0.82755     ,0.453092    ,0.417405   ,0.343761     ,0.53121     ,0.193775    ,0.830488    ,0.482319    ,0.497423    ,1.54152     ,1.15669     ,0.0490689    ,-0.049662    ,-0.0115118  ,nan          ,nan          ,nan          ,0.02503      ,-0.0499887   ,-0.0474117  ,nan          ,nan          ,nan          ,0.0205203    ,-0.0519569   ,-0.046119    ,nan          ,nan          ,nan         ,0.031268    ,0            ,0.0832736    ,-0.0017449   ,0.080836     ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.86664 ,0.35 , 1.235 ,     0 ,0.246165 ,-0        ,         0 ,-0       ,1.6333  ,-0.277069 ,0.0384684   ,1.375   ,-0.325    ,0           ,0.927194 ,-0.245561 ,0.0886664   ,1.675   ,0.275     ,0.105686    ,1.32274 ,0.288146  ,0.0860388   ,0.975    ,0.275    ,0           ,0.217314    ,1.16284     ,0.920422    ,0.415116   ,1.46573     ,1.23292    ,0.281571  ,0.776636    ,0.405077    ,0.397915   ,0.348766     ,0.520281    ,0.218758    ,0.778435    ,0.437316    ,0.47443     ,1.55187     ,1.16174     ,0.0534264    ,-0.0347799   ,0.00507925  ,nan          ,nan          ,nan          ,0.0271537    ,-0.0353116   ,-0.0330269  ,nan          ,nan          ,nan          ,0.0225052    ,-0.0378788   ,-0.0315303   ,nan          ,nan          ,nan         ,0.0296155   ,0            ,0.0886664    ,-0.0017449   ,0.0860388    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.90722 ,0.4  , 1.24  ,     0 ,0.247046 ,-0        ,         0 ,-0       ,1.64463 ,-0.278002 ,0.0399044   ,1.375   ,-0.325    ,0           ,0.936922 ,-0.243256 ,0.0923315   ,1.675   ,0.275     ,0.105686    ,1.33131 ,0.28408   ,0.0895433   ,0.975    ,0.275    ,0           ,0.244889    ,1.14912     ,0.926864    ,0.394618   ,1.47865     ,1.2315     ,0.314976  ,0.74313     ,0.374143    ,0.378011   ,0.354821     ,0.510192    ,0.245806    ,0.742529    ,0.409141    ,0.451035    ,1.56183     ,1.16704     ,0.0566922    ,-0.0201461   ,0.0204943   ,nan          ,nan          ,nan          ,0.0286923    ,-0.0208346   ,-0.018806   ,nan          ,nan          ,nan          ,0.0240799    ,-0.0241048   ,-0.0170938   ,nan          ,nan          ,nan         ,0.0275382   ,0            ,0.0923315    ,-0.0017449   ,0.0895433    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
 2.94696 ,0.45 , 1.245 ,     0 ,0.247926 ,-0        ,         0 ,-0       ,1.65647 ,-0.278996 ,0.0405585   ,1.375   ,-0.325    ,0           ,0.947249 ,-0.242249 ,0.0944454   ,1.675   ,0.275     ,0.105686    ,1.34038 ,0.281351  ,0.0915284   ,0.975    ,0.275    ,0           ,0.273824    ,1.14265     ,0.94072     ,0.37366    ,1.49175     ,1.23061    ,0.349869  ,0.726793    ,0.360094    ,0.357691   ,0.361937     ,0.500961    ,0.274442    ,0.722418    ,0.397617    ,0.427256    ,1.57137     ,1.17257     ,0.0588663    ,-0.00576054  ,0.0347333   ,nan          ,nan          ,nan          ,0.0296457    ,-0.00655763  ,-0.00474917 ,nan          ,nan          ,nan          ,0.0252446    ,-0.0106349   ,-0.00280938  ,nan          ,nan          ,nan         ,0.0274368   ,0            ,0.0944455    ,-0.0017449   ,0.0915284    ,0            ,       0 ,       1 ,       0 ,       1 ,       0 ,       1
